0 0.51989 0 0 0 0
11000 0.960436 1 0 0 0
22000 0.960828 0.99 0 0 0
33000 0.960618 0.99 0 0 0
44000 0.951038 0.99 0 0 0
55000 0.960436 1 0 0 0
66000 0.953964 0.95 0 0 0
77000 0.960436 1 0 0 0
88000 0.956214 0.98 0 0 0
99000 0.960436 1 0 0 0
110000 0.942509 0.98 0 0 0
121000 0.950832 0.99 0 0 0
132000 0.952669 0.98 0 0 0
143000 0.960436 1 0 0 0
154000 0.960436 1 0 0 0
165000 0.960436 1 0 0 0
176000 0.960636 0.99 0 0 0
187000 0.960668 0.99 0 0 0
198000 0.960828 0.99 0 0 0
209000 0.958234 0.98 0 0 0
220000 0.951409 0.98 0 0 0
231000 0.960436 1 0 0 0
242000 0.960436 1 0 0 0
253000 0.960436 1 0 0 0
264000 0.954336 0.98 0 0 0
275000 0.9604 0.95 0 0 0
286000 0.952395 0.98 0 0 0
297000 0.953564 0.97 0 0 0
308000 0.928564 0.94 0 0 0
319000 0.953356 0.97 0 0.02 0
330000 0.951865 0.98 0 0 0
341000 0.960436 1 0 0 0
352000 0.954433 0.94 0 0 0
363000 0.960436 1 0 0 0
374000 0.954524 0.99 0 0 0
385000 0.955534 0.98 0 0 0
396000 0.959893 0.99 0 0 0
407000 0.960428 0.97 0 0 0
418000 0.953414 0.96 0 0.02 0
429000 0.952341 0.99 0 0 0
440000 0.960562 0.85 0 0 0
451000 0.960436 1 0 0 0
462000 0.960436 1 0 0 0
473000 0.960436 1 0 0 0
484000 0.941206 0.96 0 0 0
495000 0.960436 1 0 0 0
506000 0.960436 1 0 0 0
517000 0.953216 0.95 0 0 0
528000 0.960828 0.99 0 0 0
539000 0.960456 0.97 0 0 0.03
550000 0.940443 0.96 0 0 0
561000 0.949429 0.98 0 0 0
572000 0.947968 0.98 0 0 0
583000 0.956056 0.98 0 0 0
594000 0.960832 0.99 0 0 0
605000 0.960624 0.99 0 0 0
616000 0.951894 0.99 0 0 0
627000 0.953676 0.99 0 0 0
638000 0.960436 1 0 0 0
649000 0.955837 0.99 0 0 0
660000 0.960436 1 0 0 0
671000 0.960436 1 0 0 0
682000 0.960436 1 0 0 0
693000 0.960423 0.99 0 0 0
704000 0.951228 0.99 0 0 0
715000 0.935119 0.96 0 0 0
726000 0.960372 0.97 0 0 0
737000 0.960409 0.98 0 0 0
748000 0.946119 0.97 0 0 0
759000 0.954196 0.95 0 0 0
770000 0.960832 0.99 0 0 0
781000 0.960617 0.99 0 0 0
792000 0.960436 1 0 0 0
803000 0.93963 0.92 0 0 0
814000 0.95175 0.98 0 0 0
825000 0.960436 1 0 0 0
836000 0.953298 0.99 0 0 0
847000 0.960832 0.99 0 0 0
858000 0.944951 0.97 0 0 0
869000 0.960436 1 0 0 0
880000 0.960655 0.99 0 0 0
891000 0.961227 0.98 0 0 0
902000 0.960832 0.99 0 0 0
913000 0.955825 0.99 0 0 0
924000 0.960436 1 0 0 0
935000 0.957064 0.99 0 0 0
946000 0.960832 0.99 0 0 0
957000 0.954155 0.99 0 0 0
968000 0.94299 0.97 0 0 0
979000 0.960436 1 0 0 0
990000 0.951037 0.99 0 0 0
1001000 0.960436 1 0 0 0
1012000 0.937718 0.96 0 0 0
1023000 0.961064 0.98 0 0 0
1034000 0.960436 1 0 0 0
1045000 0.960436 1 0 0 0
1056000 0.960436 1 0 0 0
1067000 0.960436 1 0 0 0
1078000 0.949845 0.95 0 0 0
1089000 0.960832 0.99 0 0 0
1100000 0.954783 0.98 0 0 0
1111000 0.960809 0.98 0 0 0
1122000 0.934794 0.96 0 0 0
1133000 0.960438 0.99 0 0 0
1144000 0.944574 0.96 0 0 0
1155000 0.960436 1 0 0 0
1166000 0.960436 1 0 0 0
1177000 0.960436 1 0 0 0
1188000 0.960436 1 0 0 0
1199000 0.950326 0.94 0 0 0
1210000 0.961023 0.97 0 0 0
1221000 0.960411 0.99 0 0 0
1232000 0.960514 0.88 0 0 0.12
1243000 0.960508 0.89 0 0 0.11
1254000 0.942926 0.05 0 0 0.92
1265000 0.615264 0 0 0 0.64
1276000 0.883621 0 0 0 0.91
1287000 0.644112 0 0 0 0.66
1298000 0.960255 0.15 0 0 0.8
1309000 0.955758 0.36 0 0 0.46
1320000 0.95128 0.62 0 0 0.37
1331000 0.960586 0.77 0 0 0.23
1342000 0.960436 1 0 0 0
1353000 0.952206 0.99 0 0 0
1364000 0.949477 0.98 0 0 0
1375000 0.95194 0.96 0 0.03 0
1386000 0.953402 0.99 0 0 0
1397000 0.958046 0.98 0 0 0
1408000 0.960416 0.99 0 0 0
1419000 0.946406 0.97 0 0 0
1430000 0.955831 0.99 0 0 0
1441000 0.960436 1 0 0 0
1452000 0.961623 0.97 0 0 0
1463000 0.960436 1 0 0 0
1474000 0.960436 1 0 0 0
1485000 0.960828 0.99 0 0 0
1496000 0.960623 0.99 0 0 0
1507000 0.960828 0.99 0 0 0
1518000 0.960832 0.99 0 0 0
1529000 0.960436 1 0 0 0
1540000 0.960641 0.99 0 0 0
1551000 0.960436 1 0 0 0
1562000 0.940483 0.94 0 0 0
1573000 0.956167 0.98 0 0 0
1584000 0.960436 1 0 0 0
1595000 0.960436 1 0 0 0
1606000 0.960436 1 0 0 0
1617000 0.960436 1 0 0 0
1628000 0.953614 0.97 0 0 0
1639000 0.953601 0.98 0 0 0
1650000 0.960436 1 0 0 0
1661000 0.960832 0.99 0 0 0
1672000 0.960828 0.99 0 0 0
1683000 0.951107 0.96 0 0 0
1694000 0.960436 1 0 0 0
1705000 0.939232 0.96 0 0 0
1716000 0.960832 0.99 0 0 0
1727000 0.953866 0.97 0 0 0
1738000 0.961059 0.98 0 0 0
1749000 0.96041 0.98 0 0 0
1760000 0.954937 0.98 0 0 0
1771000 0.952736 0.99 0 0 0
1782000 0.960436 1 0 0 0
1793000 0.961227 0.98 0 0 0
1804000 0.960436 1 0 0 0
1815000 0.960832 0.99 0 0 0
1826000 0.955591 0.99 0 0 0
1837000 0.960436 1 0 0 0
1848000 0.960832 0.99 0 0 0
1859000 0.956019 0.98 0 0 0
1870000 0.960436 1 0 0 0
1881000 0.960729 0.94 0 0 0
1892000 0.955832 0.99 0 0 0
1903000 0.948018 0.79 0.16 0 0.03
1914000 0.960436 1 0 0 0
1925000 0.960812 0.98 0 0 0
1936000 0.960259 0.93 0 0 0
1947000 0.955251 0.97 0 0 0
1958000 0.960436 1 0 0 0
1969000 0.95234 0.99 0 0 0
1980000 0.953191 0.98 0 0 0
1991000 0.961121 0.91 0 0.07 0
2002000 0.937042 0.97 0 0 0
2013000 0.960634 0.98 0 0 0
2024000 0.953218 0.99 0 0 0
2035000 0.948113 0.97 0 0 0
2046000 0.960634 0.99 0 0 0
2057000 0.944667 0.97 0 0 0
2068000 0.960436 1 0 0 0
2079000 0.951219 0.97 0 0 0
2090000 0.950754 0.93 0 0 0
2101000 0.960624 0.99 0 0 0
2112000 0.951076 0.96 0 0 0.02
2123000 0.960832 0.99 0 0 0
2134000 0.955831 0.99 0 0 0
2145000 0.960396 0.99 0 0 0
2156000 0.942575 0.97 0 0 0
2167000 0.961227 0.98 0 0 0
2178000 0.960828 0.99 0 0 0
2189000 0.960083 0.76 0.23 0 0
2200000 0.960436 1 0 0 0
2211000 0.960436 1 0 0 0
2222000 0.960415 0.99 0 0 0
2233000 0.960436 1 0 0 0
2244000 0.960436 1 0 0 0
2255000 0.943141 0.98 0 0 0
2266000 0.945363 0.97 0 0 0
2277000 0.951032 0.99 0 0 0
2288000 0.958879 0.98 0 0 0
2299000 0.960832 0.99 0 0 0
2310000 0.936446 0.96 0 0 0
2321000 0.953113 0.99 0 0 0
2332000 0.952547 0.99 0 0 0
2343000 0.960436 1 0 0 0
2354000 0.960035 0.99 0 0 0
2365000 0.960436 1 0 0 0
2376000 0.960436 1 0 0 0
2387000 0.960436 1 0 0 0
2398000 0.960436 1 0 0 0
2409000 0.944943 0.96 0 0 0
2420000 0.95932 0.99 0 0 0
2431000 0.960828 0.99 0 0 0
2442000 0.960667 0.99 0 0 0
2453000 0.960436 1 0 0 0
2464000 0.938964 0.22 0 0 0.75
2475000 0.585399 0 0 0.4 0.21
2486000 0.663161 0 0 0 0.69
2497000 0.953112 0.86 0 0 0.13
2508000 0.960203 0.88 0 0 0
2519000 0.960318 0.93 0 0 0
2530000 0.96037 0.97 0 0 0
2541000 0.960832 0.99 0 0 0
2552000 0.96002 0.99 0 0 0
2563000 0.961227 0.98 0 0 0
2574000 0.960436 1 0 0 0
2585000 0.949591 0.71 0 0 0.23
2596000 0.960412 0.99 0.01 0 0
2607000 0.950748 0.86 0 0 0
2618000 0.960436 1 0 0 0
2629000 0.960436 1 0 0 0
2640000 0.960436 1 0 0 0
2651000 0.960436 1 0 0 0
2662000 0.960624 0.99 0 0 0
2673000 0.960832 0.99 0 0 0
2684000 0.953193 0.99 0 0 0
2695000 0.961601 0.96 0 0 0
2706000 0.960832 0.99 0 0 0
2717000 0.943152 0.93 0 0 0
2728000 0.960832 0.99 0 0 0
2739000 0.960436 1 0 0 0
2750000 0.960436 1 0 0 0
2761000 0.960436 1 0 0 0
2772000 0.943818 0.97 0 0 0
2783000 0.94469 0.98 0 0 0
2794000 0.960415 0.99 0 0 0
2805000 0.946049 0.98 0 0 0
2816000 0.953298 0.99 0 0 0
2827000 0.947046 0.98 0 0 0
2838000 0.960436 1 0 0 0
2849000 0.953309 0.99 0 0 0
2860000 0.956424 0.99 0 0 0
2871000 0.947715 0.98 0 0 0
2882000 0.960631 0.99 0 0 0
2893000 0.952403 0.95 0 0 0
2904000 0.95341 0.98 0 0 0
2915000 0.960436 1 0 0 0
2926000 0.960436 1 0 0 0
2937000 0.960436 1 0 0 0
2948000 0.958755 0.98 0 0 0
2959000 0.960832 0.99 0 0 0
2970000 0.960639 0.99 0 0 0
2981000 0.960436 1 0 0 0
2992000 0.961229 0.97 0 0 0
3003000 0.961225 0.97 0 0 0
3014000 0.960436 1 0 0 0
3025000 0.953764 0.99 0 0 0
3036000 0.951808 0.99 0 0 0
3047000 0.951226 0.98 0 0 0
3058000 0.960436 1 0 0 0
3069000 0.961227 0.98 0 0 0
3080000 0.954756 0.99 0 0 0
3091000 0.960436 1 0 0 0
3102000 0.949649 0.97 0 0 0
3113000 0.960832 0.99 0 0 0
