10 0.28542 0.0508624 0.0214352 0.0131648 0.0508193 0.0219355 0.0131631 0.0508378 0.00143446 0.00589348 0.0131654 0.050825 0.0206484 0.0131501 0.0508658 0.013061 0.0197125 0.013171 0.0508644 0.0277541 0.0333121 0.0131708 0.0507784 0.0216006 0.0131665 0.0507907 0.0445815 0.0154463 0.0131707 0.0508595 0.0378922 0.0135436 0.0131624 0.0508745 0.0483384 0.0133778 0.0131701 32 0.0019143
11 0.268705 0.0527424 0.0202919 0.0121813 0.0526955 0.0208225 0.0121795 0.0527158 0.00119046 0.00497329 0.0121818 0.0527017 0.019522 0.0121665 0.0527472 0.0115849 0.0193419 0.0121872 0.0527445 0.0266304 0.0335594 0.0121872 0.0526504 0.0204581 0.0121828 0.0526626 0.0457541 0.0143173 0.0121872 0.0527396 0.037816 0.0125601 0.012179 0.0527571 0.0498214 0.0123807 0.0121865 32 0.00184713
12 0.252868 0.0545529 0.019137 0.0112648 0.0545023 0.0196932 0.0112629 0.0545246 0.00100137 0.00418475 0.0112652 0.0545092 0.0183921 0.0112501 0.0545592 0.0102118 0.0190122 0.0112703 0.0545552 0.0254157 0.0337849 0.0112706 0.0544532 0.0193023 0.0112661 0.054465 0.0468452 0.0132416 0.0112706 0.0545502 0.0375846 0.0116398 0.0112625 0.0545704 0.0512089 0.0114493 0.01127 32 0.00177591
13 0.237916 0.0562906 0.0179845 0.0104123 0.0562365 0.0185614 0.0104103 0.0562605 0.000853526 0.003513 0.0104126 0.056244 0.017271 0.0103977 0.0562985 0.00895016 0.0187198 0.0104174 0.056293 0.0241349 0.0339914 0.010418 0.0561834 0.0181475 0.0104134 0.0561945 0.0478537 0.0122221 0.0104181 0.0562881 0.0372093 0.0107803 0.0104101 0.056311 0.0524988 0.0105812 0.0104174 32 0.00170176
14 0.223841 0.057953 0.0168465 0.00962059 0.0578955 0.0174393 0.00961848 0.0579214 0.000737 0.00294378 0.00962076 0.0579037 0.0161691 0.00960608 0.0579627 0.00780371 0.0184616 0.00962531 0.0579554 0.0228109 0.0341813 0.00962606 0.0578386 0.017006 0.00962148 0.0578487 0.0487795 0.0112607 0.00962625 0.0579507 0.0367028 0.00997905 0.00961842 0.0579765 0.0536901 0.0097735 0.00962546 32 0.00162574
15 0.210629 0.0595388 0.015733 0.00888619 0.0594782 0.016337 0.00888394 0.0595058 0.000644485 0.00246369 0.00888622 0.0594871 0.0150951 0.00887183 0.0595503 0.00677224 0.0182347 0.0088905 0.0595411 0.0214648 0.0343567 0.00889145 0.0594176 0.0158881 0.00888686 0.0594264 0.0496234 0.0103579 0.00889171 0.0595367 0.0360785 0.00923313 0.00888405 0.0595655 0.0547831 0.00902319 0.00889083 32 0.00154878
16 0.198258 0.0610475 0.0146522 0.00820567 0.0609839 0.0152629 0.00820329 0.0610132 0.000570565 0.00206043 0.00820556 0.0609935 0.0140558 0.0081915 0.0610609 0.00585253 0.0180363 0.00820959 0.0610496 0.0201155 0.0345195 0.0082107 0.0609199 0.014802 0.00820613 0.0609271 0.050387 0.00951331 0.00821105 0.0610457 0.0353503 0.00853962 0.00820356 0.0610774 0.0557791 0.0083271 0.00821006 32 0.00147173
17 0.186702 0.0624793 0.0136107 0.00757565 0.0624131 0.0142238 0.00757312 0.062444 0.000511187 0.0017229 0.0075754 0.0624233 0.0130568 0.00756169 0.0624947 0.00503908 0.0178642 0.00757918 0.0624811 0.0187791 0.0346712 0.00758043 0.0623458 0.0137546 0.0075759 0.0623511 0.0510723 0.00872588 0.00758087 0.0624779 0.0345323 0.00789552 0.00757357 0.0625126 0.0566799 0.00768205 0.00757976 32 0.00139529
18 0.175929 0.0638353 0.0126133 0.0069928 0.0637665 0.013225 0.00699015 0.063799 0.000463288 0.00144121 0.00699241 0.0637775 0.0121021 0.00697907 0.0638528 0.00432482 0.017716 0.00699596 0.0638367 0.0174694 0.0348133 0.00699733 0.0636962 0.0127509 0.00699286 0.0636993 0.051682 0.00799391 0.00699786 0.0638343 0.0336383 0.00729788 0.00699074 0.0638719 0.0574884 0.00708488 0.00699662 32 0.00132009
19 0.165904 0.0651169 0.0116636 0.00645393 0.0650459 0.0122702 0.00645116 0.0650799 0.000424532 0.0012067 0.00645342 0.0650575 0.0111944 0.00644045 0.0651364 0.00370174 0.0175897 0.00645674 0.0651179 0.0161979 0.034947 0.00645821 0.0649727 0.0117945 0.00645382 0.0649734 0.0522191 0.00731531 0.00645882 0.0651163 0.0326814 0.0067438 0.00645191 0.0651569 0.0582077 0.0065325 0.00645746 32 0.00124662
20 0.156593 0.0663262 0.0107639 0.00595601 0.066253 0.0113622 0.00595312 0.0662884 0.000393123 0.00101182 0.00595537 0.0662654 0.0103355 0.00594277 0.0663478 0.00316136 0.0174835 0.00595848 0.0663265 0.0149733 0.0350735 0.00596003 0.0661773 0.010888 0.00595573 0.0661754 0.0526869 0.00668771 0.00596072 0.066326 0.0316743 0.00623048 0.005954 0.0663696 0.0588416 0.00602194 0.00595922 32 0.00117531
21 0.147957 0.0674653 0.00991534 0.00549612 0.0673903 0.0105026 0.00549313 0.0674271 0.000367665 0.000850074 0.00549537 0.0674034 0.00952612 0.00548315 0.067489 0.00269511 0.0173958 0.00549828 0.067465 0.0138027 0.0351936 0.0054999 0.0673122 0.0100326 0.00549569 0.0673074 0.0530889 0.00610851 0.00550065 0.0674657 0.0306287 0.0057552 0.00549414 0.0675121 0.059394 0.00555034 0.00549903 32 0.00110646
22 0.139959 0.068537 0.00911839 0.00507153 0.0684603 0.00969211 0.00506846 0.0684984 0.000347068 0.000715939 0.00507068 0.0684741 0.00876638 0.00505884 0.0685628 0.00229466 0.0173249 0.0050734 0.0685359 0.0126908 0.0353081 0.00507507 0.06838 0.00922874 0.00507097 0.0683723 0.0534285 0.00557503 0.00507589 0.0685379 0.0295554 0.00531541 0.00506958 0.0685872 0.059869 0.00511497 0.00507415 32 0.00104032
23 0.132563 0.0695441 0.00837262 0.00467968 0.0694658 0.00893077 0.00467653 0.0695051 0.00033047 0.000604723 0.00467873 0.0694804 0.00805566 0.00466726 0.0695719 0.00195207 0.0172695 0.00468128 0.0695422 0.0116409 0.0354179 0.00468299 0.0693835 0.00847618 0.00467899 0.0693727 0.0537096 0.00508451 0.00468385 0.0695455 0.0284643 0.00490864 0.00467776 0.0695976 0.0602709 0.00471325 0.00468201 32 0.000977048
24 0.12573 0.0704894 0.00767707 0.00431814 0.0704098 0.00821795 0.00431493 0.0704503 0.000317185 0.000512481 0.0043171 0.0704252 0.00739284 0.00430601 0.0705192 0.00166 0.0172283 0.0043195 0.0704866 0.0106547 0.0355235 0.00432123 0.0703258 0.00777399 0.00431734 0.0703116 0.0539357 0.00463422 0.00432214 0.0704914 0.0273642 0.00453258 0.00431625 0.0705463 0.0606041 0.00434275 0.00432019 32 0.000916759
25 0.119425 0.0713761 0.00703031 0.00398467 0.0712953 0.00755255 0.0039814 0.0713368 0.000306662 0.000435912 0.00398355 0.0713113 0.00677643 0.00397282 0.0714078 0.00141171 0.0172002 0.00398579 0.0713722 0.00973275 0.0356254 0.00398754 0.0712096 0.00712078 0.00398376 0.0711922 0.0541104 0.00422144 0.00398849 0.0713786 0.0262629 0.00418505 0.0039828 0.0714362 0.0608728 0.00400118 0.00398645 32 0.000859506
26 0.113614 0.0722071 0.00643053 0.00367715 0.0721252 0.0069331 0.00367384 0.0721678 0.000298456 0.000372267 0.00367597 0.072142 0.00620464 0.00366558 0.0722407 0.00120115 0.0171841 0.00367807 0.0722022 0.00887444 0.0357242 0.00367981 0.0720382 0.0065148 0.00367615 0.0720173 0.0542373 0.00384353 0.0036808 0.0722102 0.0251672 0.003864 0.00367531 0.0722703 0.0610814 0.0036864 0.00367867 32 0.000805301
27 0.108262 0.0729854 0.0058757 0.00339363 0.0729027 0.00635783 0.00339028 0.0729462 0.000292204 0.000319267 0.00339238 0.0729203 0.00567544 0.00338234 0.073021 0.00102293 0.017179 0.00339436 0.0729794 0.00807847 0.0358203 0.0033961 0.0728145 0.00595403 0.00339254 0.07279 0.0543197 0.00349797 0.0033971 0.0729893 0.0240831 0.0035675 0.00339182 0.0730519 0.061234 0.0033964 0.00339491 32 0.000754121
28 0.103338 0.0737142 0.00536359 0.00313228 0.0736307 0.00582478 0.00312892 0.0736752 0.000287607 0.000275029 0.00313098 0.073649 0.0051867 0.00312127 0.0737515 0.000872295 0.0171841 0.00313284 0.0737071 0.00734287 0.035914 0.00313457 0.0735414 0.00543625 0.00313112 0.0735134 0.054361 0.00318231 0.00313559 0.0737187 0.0230155 0.00329375 0.0031305 0.0737837 0.0613345 0.0031293 0.00313333 32 0.000705914
29 0.0988108 0.0743963 0.00489186 0.00289141 0.0743122 0.00533184 0.00288804 0.0743575 0.00028442 0.000238002 0.00289007 0.0743312 0.00473616 0.00288067 0.0744354 0.000745107 0.0171984 0.00289181 0.074388 0.00666518 0.0360056 0.00289353 0.074222 0.00495914 0.00289019 0.0741904 0.0543642 0.00289426 0.00289456 0.0744014 0.0219688 0.00304107 0.00288967 0.0744689 0.0613869 0.00288337 0.00289224 32 0.000660603
30 0.0946524 0.0750346 0.00445812 0.00266945 0.07495 0.00487682 0.00266608 0.0749961 0.000282434 0.00020691 0.00266808 0.0749698 0.00432156 0.00265899 0.0750753 0.000637778 0.0172214 0.00266972 0.075025 0.00604261 0.0360955 0.00267141 0.074859 0.00452032 0.00266818 0.0748238 0.0543324 0.00263162 0.00267244 0.0750404 0.0209465 0.0028079 0.00266774 0.0751101 0.0613949 0.00265698 0.00267008 32 0.000618096
31 0.0908354 0.0756318 0.00405996 0.00246495 0.0755468 0.00445749 0.00246158 0.0755936 0.000281479 0.000180709 0.00246354 0.0755673 0.00394062 0.00245475 0.0756741 0.000547222 0.0172523 0.00246509 0.075621 0.00547214 0.0361839 0.00246675 0.0754552 0.00411739 0.00246363 0.0754163 0.0542684 0.00239234 0.00246779 0.0756383 0.0199514 0.00259278 0.00246327 0.0757102 0.0613618 0.00244862 0.00246539 32 0.000578286
32 0.0873341 0.0761906 0.00369502 0.00227655 0.0761053 0.00407164 0.00227319 0.0761528 0.000281408 0.000158542 0.00227513 0.0761265 0.00359109 0.00226661 0.0762344 0.000470798 0.0172905 0.00227658 0.0761785 0.00495061 0.036271 0.00227822 0.0760132 0.00374796 0.00227519 0.0759707 0.0541748 0.00217451 0.00227925 0.0761978 0.0189856 0.00239435 0.00227491 0.0762719 0.0612911 0.0022569 0.00227681 32 0.000541058
33 0.0841246 0.0767135 0.00336098 0.00210302 0.0766279 0.00371707 0.00209968 0.0766761 0.000282096 0.00013971 0.00210157 0.0766499 0.0032708 0.00209333 0.0767587 0.00040626 0.0173355 0.00210295 0.0767001 0.00447482 0.036357 0.00210455 0.0765354 0.00340973 0.00210161 0.0764894 0.0540542 0.00197634 0.00210557 0.0767214 0.018051 0.00221134 0.0021014 0.0767975 0.0611859 0.00208052 0.00210311 32 0.000506291
34 0.0811847 0.0772029 0.00305559 0.00194319 0.0771172 0.00339165 0.00193987 0.077166 0.000283438 0.00012364 0.00194173 0.0771398 0.00297764 0.00193374 0.0772494 0.000351705 0.0173867 0.00194303 0.0771882 0.00404157 0.0364422 0.00194459 0.0770244 0.00310043 0.00194175 0.0769748 0.0539088 0.00179615 0.0019456 0.0772115 0.0171487 0.00204259 0.00194161 0.0772896 0.061049 0.00191829 0.00194313 32 0.000473859
35 0.0784935 0.077661 0.00277672 0.001796 0.0775752 0.00309332 0.0017927 0.0776246 0.000285341 0.000109864 0.00179453 0.0775985 0.0027096 0.00178679 0.0777088 0.000305524 0.0174436 0.00179576 0.077645 0.00364775 0.0365266 0.00179729 0.0774823 0.00281791 0.00179454 0.0774291 0.0537409 0.0016324 0.00179828 0.0776704 0.0162796 0.00188702 0.00179445 0.0777504 0.0608833 0.00176909 0.00179579 32 0.000443636
36 0.0760314 0.07809 0.00252231 0.00166046 0.0780043 0.00282009 0.0016572 0.0780542 0.000287726 9.79992e-05 0.00165898 0.0780283 0.00246475 0.00165148 0.078139 0.000266365 0.0175058 0.00166015 0.0780727 0.00329031 0.0366104 0.00166164 0.0779112 0.00256011 0.00165898 0.0778546 0.0535525 0.00148368 0.00166261 0.0781002 0.0154442 0.0017436 0.00165894 0.078182 0.0606913 0.00163189 0.00166012 32 0.000415496
37 0.0737807 0.078492 0.00229043 0.00153566 0.0784063 0.00257009 0.00153243 0.0784567 0.000290525 8.77324e-05 0.00153419 0.0784309 0.00224129 0.0015269 0.0785421 0.000233095 0.017573 0.00153529 0.0784734 0.00296633 0.0366938 0.00153675 0.0783132 0.0023251 0.00153416 0.0782532 0.0533455 0.00134865 0.0015377 0.0785029 0.0146425 0.00161142 0.00153418 0.0785865 0.0604753 0.00150575 0.0015352 32 0.000389315
38 0.0717244 0.0788687 0.00207926 0.00142077 0.0787831 0.00234153 0.00141758 0.078834 0.000293676 7.88071e-05 0.0014193 0.0788085 0.00203749 0.00141222 0.0789199 0.000204761 0.0176447 0.00142035 0.0788489 0.00267307 0.0367768 0.00142176 0.0786901 0.00211102 0.00141925 0.0786267 0.0531216 0.00122611 0.00142269 0.0788804 0.0138746 0.0014896 0.00141931 0.0789657 0.0602376 0.0013898 0.0014202 32 0.000364972
39 0.0698471 0.0792221 0.00188709 0.001315 0.0791366 0.00213272 0.00131185 0.079188 0.000297128 7.10124e-05 0.00131353 0.0791627 0.00185178 0.00130665 0.0792742 0.00018057 0.0177207 0.00131453 0.0792009 0.00240789 0.0368596 0.00131591 0.0790438 0.00191617 0.00131347 0.0789771 0.0528824 0.00111495 0.00131681 0.0792345 0.01314 0.00137735 0.00131357 0.0793215 0.0599803 0.00128322 0.00131432 32 0.00034235
40 0.0681345 0.0795537 0.00171233 0.00121764 0.0794685 0.0019421 0.00121453 0.0795202 0.000300832 6.41751e-05 0.00121618 0.0794951 0.00168264 0.00120949 0.0796067 0.000159857 0.0178006 0.00121713 0.0795313 0.00216836 0.0369423 0.00121847 0.0793758 0.00173893 0.0012161 0.0793058 0.0526295 0.00101414 0.00121934 0.0795669 0.0124384 0.00127392 0.00121624 0.0796555 0.0597052 0.00118526 0.00121687 32 0.000321336
41 0.0665733 0.0798651 0.00155351 0.00112803 0.0797801 0.00176819 0.00112496 0.0798323 0.000304748 5.81521e-05 0.00112658 0.0798074 0.00152869 0.00112007 0.079919 0.00014207 0.0178841 0.00112748 0.0798414 0.00195219 0.0370249 0.00112879 0.0796877 0.00157782 0.00112648 0.0796145 0.0523642 0.00092274 0.00112963 0.0798791 0.011769 0.00117864 0.00112666 0.0799692 0.059414 0.00109525 0.00112717 32 0.000301823
42 0.0651514 0.0801578 0.00140923 0.00104556 0.0800731 0.0016096 0.00104253 0.0801256 0.00030884 5.28251e-05 0.00104411 0.080101 0.00138863 0.00103777 0.0802124 0.000126747 0.017971 0.00104498 0.0801328 0.00175726 0.0371075 0.00104625 0.079981 0.00143145 0.001044 0.0799046 0.0520878 0.000839903 0.00104706 0.0801726 0.0111311 0.00109087 0.00104421 0.0802641 0.0591085 0.00101254 0.00104461 32 0.000283708
43 0.0638575 0.0804331 0.00127825 0.00096966 0.0803486 0.00146507 0.000966671 0.0804015 0.000313074 4.80961e-05 0.00096823 0.0803772 0.00126128 0.000962045 0.0804884 0.000113504 0.0180611 0.000969057 0.0804068 0.00158161 0.0371903 0.000970289 0.0802569 0.00129853 0.000968104 0.0801775 0.0518015 0.000764842 0.000971072 0.0804487 0.0105239 0.00101003 0.000968345 0.0805416 0.05879 0.000936548 0.000968643 32 0.000266893
44 0.0626812 0.0806922 0.00115938 0.000899821 0.0806081 0.00133341 0.000896873 0.0806613 0.000317422 4.38831e-05 0.000898403 0.0806373 0.00114553 0.000892367 0.0807482 0.00010202 0.018154 0.000899195 0.0806647 0.00142344 0.0372732 0.000900393 0.0805168 0.00117789 0.000898262 0.0804343 0.0515064 0.000696844 0.000901146 0.0807086 0.00994636 0.000935574 0.000898532 0.0808029 0.0584599 0.00086674 0.000898735 32 0.000251287
45 0.061613 0.0809363 0.00105154 0.000835561 0.0808526 0.00121352 0.000832655 0.0809061 0.000321858 4.01178e-05 0.000834157 0.0808824 0.00104036 0.000828262 0.0809929 9.20272e-05 0.0182497 0.000834917 0.0809077 0.00128109 0.0373563 0.000836082 0.0807617 0.00106843 0.000834002 0.0806763 0.0512033 0.000635256 0.000836805 0.0809535 0.00939757 0.000867007 0.000834297 0.0810492 0.0581196 0.000802617 0.000834413 32 0.000236803
46 0.060644 0.0811665 0.000953755 0.00077644 0.0810832 0.00110438 0.000773576 0.081137 0.000326358 3.67427e-05 0.000775051 0.0811136 0.000944839 0.000769287 0.0812237 8.33028e-05 0.018348 0.00077578 0.0811367 0.00115304 0.0374397 0.000776913 0.0809927 0.000969145 0.000774881 0.0809045 0.0508933 0.000579485 0.000777607 0.0811846 0.0088765 0.000803869 0.0007752 0.0812815 0.0577701 0.000743723 0.000775234 32 0.000223359
47 0.0597662 0.0813838 0.000865106 0.000722052 0.0813009 0.00100507 0.000719228 0.0813549 0.000330902 3.37091e-05 0.000720678 0.0813319 0.000858108 0.000715037 0.0814415 7.56601e-05 0.0184486 0.000721379 0.0813528 0.0010379 0.0375235 0.000722481 0.0812109 0.000879129 0.000720494 0.0811199 0.0505771 0.00052899 0.000723146 0.0814027 0.0083821 0.000745735 0.000720835 0.0815009 0.0574125 0.000689637 0.000720793 32 0.00021088
48 0.0589721 0.0815891 0.000784765 0.000672022 0.0815066 0.000914735 0.000669239 0.0815609 0.000335471 3.09759e-05 0.000670665 0.0815382 0.000779381 0.000665138 0.0816472 6.8943e-05 0.0185514 0.000671339 0.081557 0.000934424 0.0376076 0.000672412 0.0814172 0.000797534 0.000670467 0.0813234 0.0502556 0.00048328 0.000673048 0.0816089 0.0079133 0.000692214 0.000670828 0.0817082 0.0570478 0.000639971 0.000670715 32 0.000199293
49 0.058255 0.0817833 0.000711971 0.000626007 0.0817013 0.000832577 0.000623261 0.0817558 0.00034005 2.8508e-05 0.000624665 0.0817334 0.000707936 0.000619246 0.0818418 6.30204e-05 0.0186563 0.000625315 0.08175 0.000841453 0.0376921 0.000626359 0.0816124 0.000723593 0.000624453 0.0815159 0.0499293 0.000441907 0.000626967 0.0818039 0.00746906 0.000642944 0.000624834 0.0819044 0.0566768 0.000594368 0.000624655 32 0.000188534
50 0.0576086 0.0819672 0.000646029 0.000583687 0.0818856 0.000757877 0.000580979 0.0819404 0.000344622 2.62754e-05 0.000582361 0.0819183 0.000643113 0.000577043 0.082026 5.77823e-05 0.0187631 0.000582989 0.0819328 0.000757947 0.0377771 0.000584006 0.0817973 0.000656603 0.000582136 0.0816982 0.0495991 0.000404465 0.000584586 0.0819886 0.00704832 0.000597591 0.000582535 0.0820902 0.0563005 0.000552502 0.000582295 32 0.000178539
51 0.0570271 0.0821415 0.000586306 0.000544771 0.0820603 0.000689973 0.000542099 0.0821153 0.000349174 2.4252e-05 0.00054346 0.0820936 0.000584311 0.000538235 0.0822006 5.3136e-05 0.0188717 0.000544068 0.082106 0.000682961 0.0378626 0.000545059 0.0819726 0.000595921 0.000543223 0.0818709 0.0492653 0.000370585 0.000545612 0.0821637 0.00665004 0.000555848 0.000543638 0.0822664 0.0559194 0.00051407 0.000543341 32 0.00016925
52 0.0565052 0.0823068 0.000532225 0.000508989 0.0822261 0.000628259 0.000506351 0.0822813 0.000353696 2.24155e-05 0.000507693 0.0822599 0.000530979 0.000502555 0.0823662 4.90031e-05 0.0189821 0.000508282 0.0822702 0.000615642 0.0379486 0.000509248 0.082139 0.000540964 0.000507444 0.0820348 0.0489286 0.000339932 0.000509776 0.0823299 0.00627318 0.000517431 0.000507874 0.0824336 0.0555344 0.000478795 0.000507523 32 0.000160616
53 0.0560381 0.0824639 0.00048326 0.000476092 0.0823837 0.000572179 0.000473488 0.0824391 0.000358176 2.07463e-05 0.000474811 0.082418 0.000482615 0.000469754 0.0825235 4.53174e-05 0.019094 0.000475382 0.0824262 0.000555215 0.0380352 0.000476325 0.0822972 0.000491199 0.000474551 0.0821905 0.0485895 0.000312203 0.000476828 0.0824878 0.00591676 0.000482078 0.000474994 0.0825925 0.055146 0.000446421 0.000474594 32 0.000152585
54 0.0556213 0.0826132 0.000438933 0.000445852 0.0825335 0.000521228 0.000443279 0.0825891 0.000362606 1.92275e-05 0.000444585 0.0825684 0.000438764 0.000439603 0.082673 4.20225e-05 0.0192074 0.00044514 0.0825745 0.000500984 0.0381224 0.000446061 0.0824476 0.000446141 0.000444314 0.0823386 0.0482483 0.000287122 0.00044654 0.082638 0.00557979 0.000449549 0.000444771 0.0827437 0.0547547 0.000416713 0.000444325 32 0.000145112
55 0.0552508 0.0827554 0.000398809 0.000418058 0.0826761 0.000474942 0.000415515 0.0827319 0.000366976 1.7844e-05 0.000416806 0.0827115 0.000399009 0.000411893 0.0828153 3.90704e-05 0.0193222 0.000417345 0.0827157 0.000452319 0.0382101 0.000418246 0.0825909 0.00040535 0.000416523 0.0824796 0.0479056 0.000264438 0.000418701 0.082781 0.00526133 0.000419622 0.000416992 0.0828876 0.0543612 0.000389457 0.000416503 32 0.000138154
56 0.0549229 0.0828909 0.000362493 0.000392516 0.0828121 0.000432899 0.000390002 0.0828681 0.00037128 1.65827e-05 0.000391277 0.082848 0.00036297 0.000386428 0.0829509 3.64199e-05 0.0194384 0.000391803 0.0828502 0.000408653 0.0382985 0.000392684 0.0827276 0.000368426 0.000390985 0.0826139 0.0475616 0.000243925 0.000393117 0.0829173 0.00496047 0.00039209 0.000391465 0.0830249 0.0539659 0.000364453 0.000390936 32 0.000131671
57 0.0546341 0.0830201 0.000329626 0.000369047 0.0829419 0.000394714 0.000366561 0.082998 0.000375512 1.54319e-05 0.000367822 0.0829783 0.000330304 0.000363031 0.0830803 3.40358e-05 0.0195558 0.000368335 0.0829784 0.000369476 0.0383876 0.000369197 0.082858 0.000335004 0.00036752 0.0827421 0.0472166 0.000225378 0.000369609 0.0830474 0.0046763 0.000366767 0.00036801 0.0831559 0.0535691 0.000341519 0.000367444 32 0.000125628
58 0.0543812 0.0831435 0.000299882 0.000347488 0.0830658 0.000360037 0.000345027 0.0831221 0.000379665 1.43812e-05 0.000346275 0.0831027 0.000300698 0.000341538 0.0832038 3.18876e-05 0.0196743 0.000346777 0.0831009 0.000334329 0.0384773 0.000347621 0.0829826 0.000304754 0.000345963 0.0828645 0.0468711 0.000208611 0.000348012 0.0831717 0.004408 0.000343476 0.000346464 0.083281 0.0531714 0.000320487 0.000345862 32 0.000119991
59 0.0541614 0.0832616 0.000272968 0.000327686 0.0831843 0.000328549 0.000325249 0.0832408 0.000383735 1.34214e-05 0.000326485 0.0832217 0.000273865 0.000321798 0.0833218 2.99492e-05 0.019794 0.000326976 0.0832179 0.000302797 0.0385677 0.000327805 0.0831018 0.000277378 0.000326164 0.0829816 0.0465253 0.000193456 0.000328176 0.0832905 0.00415472 0.000322059 0.000326674 0.0834007 0.052773 0.000301203 0.00032604 15 0.000119636
